,Unnamed: 0,tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,movieId,imdbId,tmdbId,randomNumber,Budget,Box Office,Rated,Metascore,IMDB Rating,IMDB Votes,Rotten Tomatoes
591,591,tt1185834,Star Wars: The Clone Wars,Star Wars: The Clone Wars,2008,98,"Action,Adventure,Animation",61160,1185834,12180.0,0.089952592038371,8500000.0,68282844,PG,35.0,6.0,61637.0,18.0
592,592,tt1261393,El Estudiante,El Estudiante,2009,95,Drama,160408,1261393,48502.0,0.0900417109261536,,170000,,,7.1,1147.0,
593,593,tt3132714,Marie's Story,Marie Heurtin,2014,95,"Biography,Drama",152185,3132714,286595.0,0.0900766526752787,,11720,Not Rated,54.0,7.5,1729.0,71.0
594,594,tt1180583,Vaaranam Aayiram,Vaaranam Aayiram,2008,169,"Action,Drama,Musical",142839,1180583,38637.0,0.0901366803623262,3000000.0,14000000,Not Rated,,8.2,11662.0,
595,595,tt2277860,Finding Dory,Finding Dory,2016,97,"Adventure,Animation,Comedy",157296,2277860,127380.0,0.0901712981700422,200000000.0,1028570889,PG,77.0,7.3,254441.0,94.0
596,596,tt0138749,The Road to El Dorado,The Road to El Dorado,2000,89,"Adventure,Animation,Comedy",3483,138749,10501.0,0.0903398542693495,95000000.0,76432727,PG,51.0,6.9,90010.0,48.0
597,597,tt0376136,The Rum Diary,The Rum Diary,2011,119,"Comedy,Drama",91128,376136,23514.0,0.0905036367249221,45000000.0,24000000,R,56.0,6.2,100906.0,51.0
598,598,tt0369702,The Sea Inside,Mar adentro,2004,126,"Biography,Drama",27803,369702,1913.0,0.0905178275324835,12806000.0,38535221,PG-13,74.0,8.0,79689.0,84.0
599,599,tt3760922,My Big Fat Greek Wedding 2,My Big Fat Greek Wedding 2,2016,94,"Comedy,Romance",155743,3760922,302688.0,0.0906980890057018,18000000.0,90632641,PG-13,37.0,6.0,29502.0,27.0
600,600,tt5160938,Lizzie,Lizzie,2018,105,"Biography,Crime,Drama",183827,5160938,460071.0,0.0909718867824583,,678102,R,59.0,5.8,7120.0,66.0
601,601,tt0992911,Flash Point,Dou foh sin,2007,88,"Action,Crime,Thriller",61493,992911,35854.0,0.0910652276397975,8000000.0,6177725,R,38.0,6.8,12834.0,40.0
602,602,tt0361925,Welcome to Mooseport,Welcome to Mooseport,2004,110,"Comedy,Romance",7294,361925,16784.0,0.0911892685105636,30000000.0,14000000,PG-13,33.0,5.2,12531.0,13.0
603,603,tt0383060,Zoom,Zoom,2006,93,"Action,Adventure,Comedy",47384,383060,14113.0,0.0912301695253021,75600000.0,12506188,PG,26.0,4.4,20412.0,4.0
604,604,tt0775488,Illegal Tender,Illegal Tender,2007,108,"Crime,Drama,Thriller",54778,775488,15156.0,0.0912499203942955,,3106835,R,40.0,5.5,2598.0,15.0
605,605,tt0844479,The Collector,The Collector,2009,90,"Horror,Thriller",70206,844479,21407.0,0.0918358532033227,3400000.0,114000000,R,29.0,6.4,62108.0,28.0
606,606,tt1127896,Taking Woodstock,Taking Woodstock,2009,120,"Biography,Comedy,Drama",70984,1127896,26320.0,0.0918662839596794,30000000.0,9975737,R,55.0,6.7,28817.0,48.0
607,607,tt1204975,Last Vegas,Last Vegas,2013,105,"Comedy,Drama",106330,1204975,137093.0,0.0919787691524841,28000000.0,134402450,PG-13,48.0,6.6,130652.0,46.0
608,608,tt1175713,The Family Tree,The Family Tree,2011,87,"Comedy,Drama",96383,1175713,73846.0,0.0919795885625107,,6035,R,24.0,5.5,1957.0,10.0
609,609,tt1626146,Hector and the Search for Happiness,Hector and the Search for Happiness,2014,120,"Adventure,Comedy,Drama",114678,1626146,254375.0,0.0919970978715891,,1124445,R,29.0,7.0,46927.0,38.0
610,610,tt0325005,Antikiller,[Anti]killer,2002,114,"Action,Crime",146004,325005,41955.0,0.0920021803454701,5000000.0,340312,,,5.6,1564.0,
611,611,tt5989218,Life Itself,Life Itself,2018,117,"Drama,Romance",193898,5989218,446696.0,0.0920837420942104,10000000.0,7997774,R,21.0,6.9,19581.0,13.0
612,612,tt0286751,Pulse,Kairo,2001,119,"Horror,Mystery,Sci-Fi",27491,286751,27324.0,0.0921551171929594,,51420,R,70.0,6.6,18556.0,75.0
613,613,tt1232776,Fish Tank,Fish Tank,2009,123,Drama,74416,1232776,24469.0,0.0921654818154493,3000000.0,2404300,Not Rated,81.0,7.3,60933.0,91.0
614,614,tt0865559,My Life in Ruins,My Life in Ruins,2009,98,"Comedy,Romance",70932,865559,23049.0,0.092595746406492,17000000.0,20455276,PG-13,34.0,5.9,18910.0,10.0
615,615,tt1687247,Life in a Day,Life in a Day,2011,95,"Documentary,Drama",91548,1687247,66150.0,0.0927417529807369,45202.0,225861,PG-13,58.0,7.6,15115.0,80.0
616,616,tt1013752,Fast & Furious,Fast & Furious,2009,107,"Action,Thriller",67923,1013752,13804.0,0.0928547408593578,85000000.0,363164265,PG-13,46.0,6.6,274868.0,28.0
617,617,tt3956396,GazGolder,GazGolder,2014,119,Crime,189151,3956396,310098.0,0.0928927422625118,2800000.0,1782801,,,2.5,304.0,
618,618,tt3799694,The Nice Guys,The Nice Guys,2016,116,"Action,Comedy,Crime",158238,3799694,290250.0,0.0930719024839815,50000000.0,62788218,R,70.0,7.4,300669.0,91.0
619,619,tt0285727,"Milwaukee, Minnesota","Milwaukee, Minnesota",2003,95,Drama,27484,285727,38901.0,0.0931848581148132,,17350,R,41.0,6.2,688.0,38.0
620,620,tt1273221,London Fields,London Fields,2018,118,"Crime,Mystery,Thriller",194058,1273221,220882.0,0.093552328362387,8000000.0,252676,R,16.0,4.0,8555.0,0.0
621,621,tt4800046,Yok Artik,Yok Artik,2015,99,Comedy,182989,4800046,381803.0,0.0935874481238382,,1135216,,,5.8,3492.0,
622,622,tt4126476,After,After,2019,105,"Drama,Romance",200008,4126476,537915.0,0.093721289180833,14000000.0,69497587,PG-13,30.0,5.3,46371.0,18.0
623,623,tt2654480,Balupu,Balupu,2013,145,"Action,Comedy",191313,2654480,204275.0,0.0940291813147536,4000000.0,8500000,Not Rated,,6.1,1190.0,
624,624,tt7926840,Zomboyashchik,Zomboyashchik,2018,62,Comedy,195401,7926840,497721.0,0.0944283350643681,,3004952,,,2.9,221.0,
625,625,tt1854513,Blancanieves,Blancanieves,2012,104,"Drama,Fantasy",100272,1854513,127864.0,0.0944558121620987,,279735,PG-13,82.0,7.5,10707.0,95.0
626,626,tt0248012,Fiza,Fiza,2000,170,"Action,Crime,Drama",146396,248012,56666.0,0.0945743770610971,1000000.0,623791,Not Rated,,6.1,4018.0,
627,627,tt1201167,Funny People,Funny People,2009,146,"Comedy,Drama",66509,1201167,20829.0,0.0947481231798187,75000000.0,71585235,R,60.0,6.3,116698.0,69.0
628,628,tt1777595,50 to 1,50 to 1,2014,110,Drama,132575,1777595,197583.0,0.0947497233969867,10000000.0,1064454,PG-13,37.0,6.5,2013.0,29.0
629,629,tt0489099,Jumper,Jumper,2008,88,"Action,Adventure,Sci-Fi",58025,489099,8247.0,0.0949576070107336,85000000.0,222231186,PG-13,35.0,6.1,295105.0,15.0
630,630,tt1179034,From Paris with Love,From Paris with Love,2010,92,"Action,Crime,Thriller",74851,1179034,26389.0,0.0949582895536237,52000000.0,52826594,R,42.0,6.4,114794.0,38.0
631,631,tt0372478,The Stroll,Progulka,2003,90,"Drama,Romance",134107,372478,23898.0,0.0958961296188313,,684231,Not Rated,,7.2,1864.0,
632,632,tt0374546,"Spring, Summer, Fall, Winter... and Spring",Bom yeoreum gaeul gyeoul geurigo bom,2003,103,"Drama,Romance",8014,374546,113.0,0.0960052523772035,,8945072,R,85.0,8.0,80123.0,94.0
633,633,tt0267891,The Ringer,The Ringer,2005,94,"Comedy,Sport",42013,267891,9927.0,0.096062045429871,,40442437,PG-13,46.0,5.8,36061.0,40.0
634,634,tt2094766,Assassin's Creed,Assassin's Creed,2016,115,"Action,Adventure,Sci-Fi",167370,2094766,121856.0,0.0960649922057025,125000000.0,240697856,PG-13,36.0,5.7,191945.0,18.0
635,635,tt1915581,Magic Mike,Magic Mike,2012,110,"Comedy,Drama",95449,1915581,77930.0,0.0963116813894309,7000000.0,167221571,R,72.0,6.1,134867.0,79.0
636,636,tt0211718,Vengo,Vengo,2000,90,"Drama,Musical",7621,211718,47108.0,0.0963411144442536,,124994,,64.0,7.3,2821.0,62.0
637,637,tt0325710,The Last Samurai,The Last Samurai,2003,154,"Action,Drama",7143,325710,616.0,0.0964851064928855,140000000.0,456758981,R,55.0,7.7,415378.0,66.0
638,638,tt6857112,Us,Us,2019,116,"Horror,Mystery,Thriller",197711,6857112,458723.0,0.0965339236480975,20000000.0,255105930,R,81.0,6.8,255537.0,93.0
639,639,tt2295722,Falcon Rising,Falcon Rising,2014,103,"Action,Adventure,Crime",129845,2295722,270938.0,0.0968609681579876,4500000.0,11774,R,49.0,5.8,8339.0,43.0
640,640,tt2612156,The Angrez,The Angrez,2005,110,Comedy,141149,2612156,115873.0,0.0968950695289755,50000.0,300000,,,7.4,441.0,
641,641,tt2494384,Aloft,Aloft,2014,112,Drama,127182,2494384,251321.0,0.0971455448765747,8000000.0,53086,R,34.0,5.3,3557.0,17.0
642,642,tt0276919,Dogville,Dogville,2003,178,"Crime,Drama",7371,276919,553.0,0.0974272240251287,10000000.0,16680836,R,60.0,8.0,143461.0,70.0
643,643,tt0385880,Monster House,Monster House,2006,91,"Animation,Comedy,Family",46948,385880,9297.0,0.0979561173091262,75000000.0,140175006,PG,68.0,6.6,108043.0,75.0
644,644,tt2281587,Muppets Most Wanted,Muppets Most Wanted,2014,107,"Adventure,Comedy,Crime",110297,2281587,145220.0,0.0981383551486577,50000000.0,80383290,PG,61.0,6.4,33162.0,80.0
645,645,tt3108158,The World of Kanako,Kawaki,2014,118,"Drama,Mystery,Thriller",114436,3108158,251981.0,0.0985349204707517,,6457479,Not Rated,55.0,6.5,4820.0,68.0
646,646,tt1629319,La venganza de Ira Vamp,La venganza de Ira Vamp,2010,99,Comedy,202291,1629319,140835.0,0.0988694668046497,,418467,,,4.0,84.0,
647,647,tt0276033,The Country Bears,The Country Bears,2002,88,"Comedy,Family,Music",5482,276033,18357.0,0.09892415011163,35000000.0,18012097,G,37.0,4.2,5397.0,31.0
648,648,tt0401729,John Carter,John Carter,2012,132,"Action,Adventure,Sci-Fi",93363,401729,49529.0,0.0989744037140157,250000000.0,284139100,PG-13,51.0,6.6,262518.0,52.0
649,649,tt1763264,No One Lives,No One Lives,2012,86,"Horror,Thriller",112655,1763264,123109.0,0.0990347502933348,2900000.0,74918,R,26.0,6.0,20178.0,48.0
650,650,tt1197624,Law Abiding Citizen,Law Abiding Citizen,2009,109,"Action,Crime,Drama",71838,1197624,22803.0,0.0991124315792431,53000000.0,126690726,R,34.0,7.4,282226.0,26.0
651,651,tt2870648,Amy,Amy,2015,128,"Biography,Documentary,Music",137337,2870648,331781.0,0.0991413341029653,,8413144,R,85.0,7.8,50360.0,95.0
652,652,tt1194616,LOL (Laughing Out Loud) ®,LOL (Laughing Out Loud) ®,2008,103,"Comedy,Romance",117543,1194616,21861.0,0.0991417912369678,10900000.0,31451622,Not Rated,,6.3,8598.0,
653,653,tt5970844,Thugs of Hindostan,Thugs of Hindostan,2018,164,"Action,Adventure",197575,5970844,472138.0,0.0991645137828399,31000000.0,3136000,Not Rated,,4.1,18752.0,20.0
654,654,tt1907707,LUV,LUV,2012,94,"Crime,Drama",100324,1907707,83890.0,0.0991675464320526,,134634,R,52.0,6.0,2171.0,34.0
655,655,tt2402105,Dom Hemingway,Dom Hemingway,2013,93,"Comedy,Crime,Drama",110322,2402105,192134.0,0.0993004192417942,,523511,R,55.0,6.2,26334.0,56.0
656,656,tt0499375,Guru,Guru,2007,162,Drama,73051,499375,15772.0,0.0994927471778595,4700000.0,31000000,Not Rated,70.0,7.7,22915.0,83.0
657,657,tt2321517,The Spy,Shpion,2012,108,"Action,Drama,Thriller",172727,2321517,102197.0,0.0995097788105208,6000000.0,4588176,,,5.4,1233.0,
658,658,tt2002718,Machete Kills,Machete Kills,2013,107,"Action,Crime,Thriller",105585,2002718,106747.0,0.0995307716418897,12000000.0,15008161,R,41.0,5.6,76929.0,29.0
659,659,tt0328538,Thirteen,Thirteen,2003,100,Drama,7285,328538,11023.0,0.0996281370008252,2000000.0,4601043,R,70.0,6.8,83448.0,81.0
660,660,tt2223990,Draft Day,Draft Day,2014,110,"Drama,Sport",110453,2223990,200505.0,0.1000306570073935,25000000.0,28831145,PG-13,54.0,6.8,57197.0,60.0
661,661,tt1772288,Danny Collins,Danny Collins,2015,106,"Biography,Comedy,Drama",132496,1772288,256924.0,0.1002461509762775,10000000.0,10835752,R,58.0,7.0,30784.0,78.0
662,662,tt2364949,Touchy Feely,Touchy Feely,2013,88,"Comedy,Drama",104321,2364949,154282.0,0.1003206509389096,,35022,R,55.0,5.3,3673.0,42.0
663,663,tt0384683,What We Do Is Secret,What We Do Is Secret,2007,92,"Biography,Drama,Music",157683,384683,17137.0,0.1006030025684296,,58776,R,54.0,6.4,1858.0,45.0
664,664,tt8119680,Dark Figure of Crime,Amsusarin,2018,110,"Crime,Drama",196231,8119680,544627.0,0.1011706914322649,7120949.0,29433930,Not Rated,,6.7,1874.0,80.0
665,665,tt0960790,Rabbit Without Ears,Keinohrhasen,2007,116,"Comedy,Romance",56846,960790,6076.0,0.1012028819214103,,81303447,,,6.5,17524.0,
666,666,tt2378281,Instructions Not Included,No se aceptan devoluciones,2013,115,"Comedy,Drama",104712,2378281,211954.0,0.101379389534676,5500000.0,99067206,PG-13,55.0,7.5,29958.0,57.0
667,667,tt0421239,Red Eye,Red Eye,2005,85,Thriller,35957,421239,11460.0,0.1016640289028077,26000000.0,57891803,PG-13,71.0,6.5,115913.0,79.0
668,668,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,Pirates of the Caribbean: The Curse of the Black Pearl,2003,143,"Action,Adventure,Fantasy",6539,325980,22.0,0.1016825905646763,140000000.0,655011224,PG-13,63.0,8.0,1045057.0,79.0
669,669,tt0395251,The Producers,The Producers,2005,134,"Comedy,Crime,Musical",42002,395251,9899.0,0.1017707928551916,45000000.0,38058335,PG-13,52.0,6.3,42027.0,51.0
670,670,tt10555976,Vita segreta di Maria Capasso,Vita segreta di Maria Capasso,2019,96,"Crime,Drama,Romance",204276,10555976,605257.0,0.1018086505497731,,44400,,,6.1,104.0,
671,671,tt3470600,Sing,Sing,2016,108,"Animation,Comedy,Family",167036,3470600,335797.0,0.1019717353044862,75000000.0,634151679,PG,59.0,7.1,142738.0,71.0
672,672,tt1531663,Everything Must Go,Everything Must Go,2010,97,Drama,87298,1531663,45658.0,0.1019868365302857,5000000.0,2614773,R,65.0,6.4,49228.0,73.0
673,673,tt1276419,A Royal Affair,En kongelig affære,2012,137,"Biography,Drama,History",96911,1276419,88273.0,0.1020382669300353,8000000.0,14758997,R,73.0,7.5,45850.0,90.0
674,674,tt0468536,Prey,Prey,2007,92,"Adventure,Drama,Horror",186479,468536,14211.0,0.1020978463870025,,3643652,TV-MA,,4.7,7981.0,17.0
675,675,tt0452624,The Good German,The Good German,2006,105,"Drama,Mystery,Romance",50064,452624,182.0,0.1021012362812362,32000000.0,5914908,R,49.0,6.0,24634.0,34.0
676,676,tt7630164,Big Time,Big Time: Historien om Bjarke Ingels,2017,93,Documentary,186589,7630164,463593.0,0.102224914598311,,7347,PG,57.0,6.5,249.0,85.0
677,677,tt0458367,Right at Your Door,Right at Your Door,2006,96,"Drama,Sci-Fi,Thriller",51847,458367,15664.0,0.1023117451929661,,2043704,R,57.0,6.1,13609.0,69.0
678,678,tt0245280,Michael Jordan to the Max,Michael Jordan to the Max,2000,46,"Documentary,Sport",4453,245280,24977.0,0.1023128190544303,,21268532,Not Rated,57.0,7.4,2266.0,67.0
679,679,tt4341582,Queen of Katwe,Queen of Katwe,2016,124,"Biography,Drama,Sport",162596,4341582,317557.0,0.1028008291354675,15000000.0,10367161,PG,73.0,7.4,16612.0,94.0
680,680,tt4481414,Gifted,Gifted,2017,101,Drama,170697,4481414,400928.0,0.102815328088032,7000000.0,40343446,PG-13,60.0,7.6,107859.0,73.0
681,681,tt0473102,The Perfect Game,The Perfect Game,2009,118,"Comedy,Drama,Family",91450,473102,56601.0,0.1030815820348992,12500000.0,3878993,PG,42.0,6.9,3567.0,57.0
682,682,tt5468016,Digimon Adventure tri. Part 4: Loss,Digimon Adventure tri. 4: Sôshitsu,2017,82,"Action,Adventure,Animation",204816,5468016,422347.0,0.1033200155729798,,59114,TV-PG,,7.3,870.0,
683,683,tt1856101,Blade Runner 2049,Blade Runner 2049,2017,164,"Action,Drama,Mystery",176371,1856101,335984.0,0.1035891100253852,150000000.0,259239658,R,81.0,8.0,497149.0,88.0
684,684,tt8116258,Thiruda Thirudi,Thiruda Thirudi,2003,132,"Comedy,Romance",208183,8116258,69531.0,0.1037658566847965,,4000000,,,6.2,245.0,
685,685,tt3007512,The Water Diviner,The Water Diviner,2014,111,"Drama,History,War",117871,3007512,256917.0,0.103801072158114,22500000.0,15520023,R,50.0,7.0,73502.0,62.0
686,686,tt2048824,Old Fashioned,Old Fashioned,2014,115,"Drama,Romance",136658,2048824,297462.0,0.1041779414735299,600000.0,1914090,PG-13,29.0,5.2,1963.0,18.0
687,687,tt1355683,Black Mass,Black Mass,2015,123,"Biography,Crime,Drama",136018,1355683,261023.0,0.1042936096965067,53000000.0,98837872,R,68.0,6.9,173344.0,73.0
688,688,tt0327679,Ella Enchanted,Ella Enchanted,2004,96,"Comedy,Family,Fantasy",7380,327679,14442.0,0.1043798545624293,31000000.0,27388767,PG,53.0,6.3,64952.0,50.0
689,689,tt0414982,Final Destination 3,Final Destination 3,2006,93,"Horror,Thriller",43679,414982,9286.0,0.1044443743476555,25000000.0,118890272,R,41.0,5.8,135317.0,44.0
690,690,tt5360996,Mary Magdalene,Mary Magdalene,2018,120,"Biography,Drama",184189,5360996,407439.0,0.1044652673549112,,10940439,R,48.0,5.9,9554.0,44.0
691,691,tt0295178,Austin Powers in Goldmember,Austin Powers in Goldmember,2002,94,"Action,Adventure,Comedy",5481,295178,818.0,0.1046480743812353,63000000.0,296655431,PG-13,62.0,6.2,201825.0,53.0
692,692,tt1183374,Pet,Pet,2016,94,"Horror,Thriller",166530,1183374,353979.0,0.1046870124156444,,22003,R,48.0,5.7,16694.0,
693,693,tt2234315,Occupy Unmasked,Occupy Unmasked,2012,76,Documentary,191659,2234315,134413.0,0.1047763216986142,,40952,Not Rated,,5.0,590.0,
694,694,tt3901826,The Breadwinner,The Breadwinner,2017,94,"Animation,Drama,Family",181671,3901826,435129.0,0.1049299186066139,,312381,PG-13,78.0,7.7,23372.0,95.0
695,695,tt0332136,If Only,If Only,2004,92,"Comedy,Drama,Fantasy",70769,332136,15775.0,0.1051121660179976,532673.0,3000000,PG-13,,7.1,32062.0,
696,696,tt1595366,What Men Talk About,O chyom govoryat muzhchiny,2010,93,Comedy,131237,1595366,35428.0,0.1053513158701067,1950000.0,12005838,Not Rated,,7.5,5791.0,
697,697,tt1860353,Turbo,Turbo,2013,96,"Adventure,Animation,Comedy",103755,1860353,77950.0,0.1053586340339087,135000000.0,282570682,PG,58.0,6.4,90420.0,67.0
698,698,tt1456635,Goon,Goon,2011,92,"Comedy,Drama,Sport",93443,1456635,74387.0,0.1056087916842005,,6483963,R,64.0,6.8,85555.0,81.0
699,699,tt1014759,Alice in Wonderland,Alice in Wonderland,2010,108,"Adventure,Family,Fantasy",74789,1014759,12155.0,0.1056637038580651,200000000.0,1025467110,PG,53.0,6.4,395935.0,51.0
700,700,tt2215477,RamLeela,Goliyon Ki Rasleela Ram-Leela,2013,150,"Drama,Musical,Romance",112905,2215477,235984.0,0.1057029576720818,,32000000,Not Rated,,6.4,19657.0,58.0
701,701,tt1047494,Meet the Browns,Meet the Browns,2008,100,"Comedy,Drama,Romance",70661,1047494,16710.0,0.1057852125979145,,41939392,PG-13,45.0,4.4,6783.0,33.0
702,702,tt1190536,Black Dynamite,Black Dynamite,2009,84,"Action,Comedy",72171,1190536,24804.0,0.1058147098110345,2900000.0,296557,R,65.0,7.4,47582.0,83.0
703,703,tt0328844,The Inheritance,Arven,2003,115,Drama,8133,328844,15824.0,0.1059315956802665,,1219595,Unrated,68.0,7.3,4683.0,75.0
704,704,tt6572702,Monster Family,Happy Family,2017,93,"Animation,Comedy,Family",184313,6572702,454699.0,0.1061093111077517,,26441892,PG,,4.8,4357.0,10.0
705,705,tt2258858,Wadjda,Wadjda,2012,98,"Comedy,Drama",101070,2258858,129112.0,0.1066511623877983,,1347747,PG,81.0,7.5,19790.0,99.0
706,706,tt1907731,Nobody Walks,Nobody Walks,2012,83,Drama,97308,1907731,84317.0,0.1067231803377806,,24995,R,51.0,5.3,4905.0,41.0
707,707,tt1149361,Micmacs,Micmacs à tire-larigot,2009,105,"Action,Comedy,Crime",76173,1149361,27936.0,0.1067478152316163,33000000.0,14000000,R,62.0,7.2,29685.0,72.0
708,708,tt3062096,Inferno,Inferno,2016,121,"Action,Adventure,Crime",165101,3062096,207932.0,0.1067842165991329,75000000.0,220021259,PG-13,42.0,6.2,167406.0,23.0
709,709,tt3129564,Diplomacy,Diplomatie,2014,84,"Drama,War",110273,3129564,253239.0,0.1068151889439471,,3946880,Not Rated,72.0,7.1,5313.0,94.0
710,710,tt2321513,Shikshanachya Aaicha Gho,Shikshanachya Aaicha Gho,2010,103,Comedy,146084,2321513,114564.0,0.1069513176745267,380000.0,520000,Not Rated,,6.9,272.0,
711,711,tt0403508,The Sisterhood of the Traveling Pants,The Sisterhood of the Traveling Pants,2005,119,"Comedy,Drama,Romance",33669,403508,9779.0,0.1070997296265005,25000000.0,39053061,PG,66.0,6.5,57946.0,77.0
712,712,tt3521164,Moana,Moana,2016,107,"Adventure,Animation,Comedy",166461,3521164,277834.0,0.1075439529233206,150000000.0,690860472,PG,81.0,7.6,297976.0,95.0
713,713,tt0449089,RV,RV,2006,99,"Adventure,Comedy,Family",45208,449089,9530.0,0.1076168699293709,50000000.0,87528173,PG,33.0,5.5,58134.0,24.0
714,714,tt0290326,Tum Bin...: Love Will Find a Way,Tum Bin...: Love Will Find a Way,2001,158,"Drama,Romance",151981,290326,64880.0,0.1079785052983233,,1486992,Not Rated,,7.5,3354.0,
715,715,tt0838221,The Darjeeling Limited,The Darjeeling Limited,2007,91,"Adventure,Comedy,Drama",55269,838221,4538.0,0.1082075220609044,16000000.0,24377151,R,67.0,7.2,188967.0,69.0
716,716,tt3488328,Pound of Flesh,Pound of Flesh,2015,104,"Action,Thriller",133689,3488328,326284.0,0.1082582810166966,7500000.0,163080,R,41.0,5.2,6336.0,15.0
717,717,tt1142977,Frankenweenie,Frankenweenie,2012,87,"Animation,Comedy,Family",97172,1142977,62214.0,0.1082598184216078,39000000.0,81493846,PG,74.0,6.9,101948.0,87.0
718,718,tt1323045,Frozen,Frozen,2010,93,"Adventure,Drama,Thriller",75395,1323045,44363.0,0.1082670598394351,,3065860,R,43.0,6.1,70634.0,63.0
719,719,tt0327753,Funny Ha Ha,Funny Ha Ha,2002,85,"Comedy,Drama,Romance",34314,327753,33693.0,0.1082848867360873,,76901,Not Rated,78.0,6.5,2637.0,88.0
720,720,tt5929754,Wildlife,Wildlife,2018,105,Drama,193960,5929754,417812.0,0.1084670840752323,,3097257,PG-13,80.0,6.8,27020.0,94.0
721,721,tt3078296,The Invisible Boy,Il ragazzo invisibile,2014,100,"Action,Adventure,Comedy",120462,3078296,303542.0,0.1085090242695626,8000000.0,5216102,,,6.2,3535.0,
722,722,tt0425637,Red Cliff,Chi bi,2008,288,"Action,Adventure,Drama",61026,425637,12289.0,0.1085629302562872,80341000.0,250100000,R,73.0,7.4,45145.0,91.0
723,723,tt1251743,Salvation Boulevard,Salvation Boulevard,2011,96,"Comedy,Crime,Drama",91688,1251743,51995.0,0.1087783997388173,5500000.0,89182,R,35.0,5.3,4573.0,23.0
724,724,tt1428538,Hansel & Gretel: Witch Hunters,Hansel & Gretel: Witch Hunters,2013,88,"Action,Fantasy,Horror",100163,1428538,60304.0,0.1088083980390688,50000000.0,226349749,R,23.0,6.1,199852.0,17.0
725,725,tt1192620,Call of the Wild,Call of the Wild,2009,88,"Adventure,Drama,Family",113060,1192620,27906.0,0.1088152007623524,,270210,PG,,5.3,794.0,
726,726,tt1884457,The Package,The Package,2012,95,"Action,Crime,Thriller",129346,1884457,146578.0,0.1088423314268479,,1469,R,,5.0,4094.0,
727,727,tt0811080,Speed Racer,Speed Racer,2008,135,"Action,Adventure,Comedy",59037,811080,7459.0,0.1089044121197001,120000000.0,93945766,PG,37.0,6.0,71117.0,41.0
728,728,tt0449059,Little Miss Sunshine,Little Miss Sunshine,2006,101,"Comedy,Drama",46578,449059,773.0,0.1091028850787283,8000000.0,100523181,R,80.0,7.8,454807.0,91.0
729,729,tt1946502,UglyDolls,UglyDolls,2019,87,"Adventure,Animation,Comedy",204188,1946502,454458.0,0.1093303161971023,45000000.0,32450241,PG,39.0,5.0,6408.0,28.0
730,730,tt1188996,My Name Is Khan,My Name Is Khan,2010,165,Drama,74787,1188996,26022.0,0.109506740571092,12000000.0,42345360,PG-13,50.0,8.0,102658.0,85.0
731,731,tt0200720,The House of Mirth,The House of Mirth,2000,135,"Drama,Romance",4024,200720,25520.0,0.1095344976500752,10000000.0,5164404,PG,78.0,7.0,7418.0,82.0
732,732,tt0332658,Intermission,Intermission,2003,105,"Comedy,Crime,Drama",7364,332658,16941.0,0.1095603882055685,5000000.0,4856298,R,64.0,6.8,15610.0,73.0
733,733,tt4258292,Yennai Arindhaal,Yennai Arindhaal,2015,168,"Action,Crime,Drama",157555,4258292,300983.0,0.1096939298850856,7900000.0,16000000,Not Rated,,7.3,8946.0,
734,734,tt0234805,The Legend of Rita,Die Stille nach dem Schuss,2000,103,"Drama,History,Romance",4074,234805,10499.0,0.109754427427249,,671565,,,6.9,2308.0,80.0
735,735,tt0476805,Malamaal Weekly,Malamaal Weekly,2006,137,"Comedy,Drama",153552,476805,20494.0,0.1098886809633246,,204,,,7.0,6485.0,
736,736,tt1230204,A Turtle's Tale: Sammy's Adventures,Sammy's avonturen: De geheime doorgang,2010,88,"Adventure,Animation,Family",81637,1230204,49953.0,0.1099487926869152,,71594792,PG,,6.0,7249.0,44.0
737,737,tt1596753,Salinger,Salinger,2013,120,Documentary,104975,1596753,180314.0,0.1100041912738145,2000000.0,650675,PG-13,40.0,6.7,2537.0,36.0
738,738,tt1440732,Bel Ami,Bel Ami,2012,102,"Crime,Drama,History",95197,1440732,86467.0,0.11016409810621,9000000.0,8303261,R,42.0,5.4,18277.0,27.0
739,739,tt0340377,The Station Agent,The Station Agent,2003,89,"Comedy,Drama",6867,340377,2056.0,0.1101881703324141,500000.0,8679814,R,81.0,7.6,69002.0,94.0
740,740,tt0338459,Spy Kids 3-D: Game Over,Spy Kids 3: Game Over,2003,84,"Action,Adventure,Comedy",6566,338459,12279.0,0.1105754037258742,38000000.0,197011982,PG,57.0,4.3,57535.0,45.0
741,741,tt1001526,Megamind,Megamind,2010,95,"Action,Animation,Comedy",81564,1001526,38055.0,0.110732324055187,130000000.0,321885765,PG,63.0,7.2,240306.0,72.0
742,742,tt2525596,Ah Boys to Men,Ah Boys to Men,2012,110,Comedy,151347,2525596,168026.0,0.1107568810054265,3000000.0,6180000,,,6.2,518.0,
743,743,tt6966692,Green Book,Green Book,2018,130,"Biography,Comedy,Drama",194448,6966692,490132.0,0.1111953200620807,23000000.0,319700000,PG-13,69.0,8.2,425965.0,77.0
744,744,tt4538916,Finding Your Feet,Finding Your Feet,2017,111,"Comedy,Drama,Family",184741,4538916,426030.0,0.1112380441198461,7154497.0,15500000,PG-13,53.0,6.7,6135.0,70.0
