tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,movieId,imdbId,tmdbId,randomNumber,Budget,Box Office
tt2865120,Ratchet & Clank,Ratchet & Clank,2016,94,"Action,Adventure,Animation",157865,2865120,234004.0,0.051863241616139866,20000000.0,8821329
tt0163025,Jurassic Park III,Jurassic Park III,2001,92,"Action,Adventure,Sci-Fi",4638,163025,331.0,0.052363598850944326,93000000.0,368780809
tt0331952,The Clearing,The Clearing,2004,95,"Drama,Mystery,Thriller",8639,331952,10742.0,0.05246174197435538,,12520799
tt1645131,Romeo and Juliet,Romeo & Juliet,2013,118,"Drama,Romance",105597,1645131,91745.0,0.05263519799245664,,1162635
tt0456396,The Child,L'enfant,2005,95,"Crime,Drama,Romance",44937,456396,11490.0,0.05265742035765886,,5507396
tt0462579,The Treatment,The Treatment,2006,86,"Comedy,Drama,Romance",56551,462579,46902.0,0.05287993100103938,900000.0,82701
tt0327162,The Stepford Wives,The Stepford Wives,2004,93,"Comedy,Horror,Sci-Fi",8373,327162,9890.0,0.05298028410414046,90000000.0,102000000
tt1541160,Flypaper,Flypaper,2011,87,"Comedy,Crime,Mystery",91474,1541160,62046.0,0.05300435928841485,5000000.0,3142154
tt7725596,Badhaai Ho,Badhaai ho,2018,124,"Comedy,Drama",196707,7725596,547654.0,0.0530191819578385,4000000.0,39000000
tt4771896,The Fury of a Patient Man,Tarde para la ira,2016,92,"Drama,Thriller",164649,4771896,411638.0,0.05314341384869581,1200000.0,1813729
tt0386032,Sicko,Sicko,2007,123,"Documentary,Drama",53894,386032,2359.0,0.053174468477023895,9000000.0,24538513
tt0473064,Doomsday: The Sinking of Japan,Nihon chinbotsu,2006,135,"Adventure,Drama,Sci-Fi",165871,473064,16766.0,0.05330992582176952,,47636016
tt1190905,The One-Handed Trick,El truco del manco,2008,84,Drama,137486,1190905,143344.0,0.05341091171099821,,404075
tt2312390,The Gamers: Hands of Fate,The Gamers: Hands of Fate,2013,125,"Adventure,Comedy,Fantasy",122946,2312390,214264.0,0.05342927571154066,,405916
tt0170016,How the Grinch Stole Christmas,How the Grinch Stole Christmas,2000,104,"Comedy,Family,Fantasy",3988,170016,8871.0,0.05370417006410588,123000000.0,345141403
tt0397101,The Skeleton Key,The Skeleton Key,2005,104,"Drama,Horror,Mystery",34532,397101,9913.0,0.05378203627851563,43000000.0,93983911
tt3702996,Suck Me Shakespeer 2,Fack ju Göhte 2,2015,115,Comedy,142602,3702996,329263.0,0.05401913934574376,,83027924
tt6811018,The Kid Who Would Be King,The Kid Who Would Be King,2019,120,"Action,Adventure,Family",198129,6811018,454294.0,0.0540678016765852,59000000.0,32140970
tt0267129,Yamakasi,Yamakasi - Les samouraïs des temps modernes,2001,90,"Action,Crime,Drama",42385,267129,6935.0,0.054230236624264294,15000000.0,1297401
tt0371724,The Hitchhiker's Guide to the Galaxy,The Hitchhiker's Guide to the Galaxy,2005,109,"Adventure,Comedy,Sci-Fi",33004,371724,7453.0,0.0546154398638623,50000000.0,104478416
tt2882328,Ugly,Ugly,2013,128,"Crime,Drama,Mystery",129437,2882328,191726.0,0.05486620674469478,700000.0,2200000
tt0408839,The Heartbreak Kid,The Heartbreak Kid,2007,116,"Comedy,Romance",55261,408839,9038.0,0.05556612641030245,60000000.0,127766650
tt1080016,Ice Age: Dawn of the Dinosaurs,Ice Age: Dawn of the Dinosaurs,2009,94,"Adventure,Animation,Comedy",69644,1080016,8355.0,0.055587121481626256,90000000.0,886686817
tt0416496,Bandidas,Bandidas,2006,93,"Action,Comedy,Crime",43419,416496,1969.0,0.05603059347693129,35000000.0,18381890
tt0377471,Be Cool,Be Cool,2005,118,"Comedy,Crime,Music",32019,377471,4551.0,0.05610655894410588,53000000.0,95226116
tt4136084,Florence Foster Jenkins,Florence Foster Jenkins,2016,111,"Biography,Comedy,Drama",155659,4136084,315664.0,0.056150739562304985,29000000.0,48902953
tt1976009,Victor Frankenstein,Victor Frankenstein,2015,110,"Drama,Horror,Sci-Fi",141004,1976009,228066.0,0.05615198346853789,40000000.0,34227298
tt1411238,No Strings Attached,No Strings Attached,2011,108,"Comedy,Romance",84374,1411238,41630.0,0.05617636485342259,25000000.0,149228077
tt5599692,Clash,Eshtebak,2016,97,"Drama,Thriller,War",161620,5599692,393184.0,0.05643981864042691,,18215
tt0205271,Dr. T & the Women,Dr. T & the Women,2000,122,"Comedy,Drama,Romance",3953,205271,10763.0,0.05669299709894837,23000000.0,22844291
tt2884018,Macbeth,Macbeth,2015,113,"Drama,History,War",136564,2884018,225728.0,0.05678301017712528,15000000.0,16322067
tt0371589,Buddy,Buddy,2003,100,"Comedy,Drama,Romance",27811,371589,15177.0,0.056836637998436745,,2575055
tt1284575,Bad Teacher,Bad Teacher,2011,92,"Comedy,Romance",87485,1284575,52449.0,0.05692758846464485,20000000.0,216197492
tt4669788,On the Basis of Sex,On the Basis of Sex,2018,120,"Biography,Drama",195167,4669788,339380.0,0.05698960603075032,20000000.0,38673750
tt1174730,City Island,City Island,2009,104,"Comedy,Drama",71466,1174730,28053.0,0.057033176162044286,6000000.0,7875862
tt2278871,Blue Is the Warmest Colour,La vie d'Adèle,2013,180,"Drama,Romance",105355,2278871,152584.0,0.05726469825475877,4300000.0,10165694
tt1324059,Wake Up Sid,Wake Up Sid,2009,138,"Comedy,Drama,Romance",134230,1324059,21297.0,0.05732080795319083,3000000.0,11000000
tt8991268,Honeyland,Honeyland,2019,89,"Documentary,Drama",204388,8991268,566213.0,0.05792524692448897,,1133735
tt3231054,Risen,Risen,2016,107,"Action,Drama,History",151687,3231054,335778.0,0.057981306068166205,20000000.0,46069568
tt1664894,Cave of Forgotten Dreams,Cave of Forgotten Dreams,2010,90,"Documentary,History",85394,1664894,59490.0,0.058206989087715266,,6467348
tt0271582,Joshua,Joshua,2002,91,Drama,5318,271582,18323.0,0.05830878327890776,,1347988
tt2272336,Ghost Team One,Ghost Team One,2013,84,"Comedy,Horror",120458,2272336,159638.0,0.05861522589867818,,9195
tt8085790,Little,Little,2019,109,"Comedy,Fantasy,Romance",200326,8085790,526050.0,0.05884690742333787,20000000.0,17399000
tt0412922,Little Manhattan,Little Manhattan,2005,84,"Comedy,Family,Romance",42958,412922,16553.0,0.058925159862600496,385373.0,1117920
tt5173032,Buster's Mal Heart,Buster's Mal Heart,2016,96,"Crime,Drama,Mystery",169958,5173032,367147.0,0.05914368753732879,,73121
tt2281002,Cult,Karuto,2013,84,Horror,199980,2281002,225666.0,0.059195647241813365,,107670
tt0264578,The Endurance,The Endurance: Shackleton's Legendary Antarctic Expedition,2000,97,"Documentary,History",4783,264578,32567.0,0.05930086951195557,,2452566
tt0804516,P2,P2,2007,98,"Crime,Horror,Thriller",56165,804516,13474.0,0.0593567096165577,3500000.0,7766240
tt4302938,Kubo and the Two Strings,Kubo and the Two Strings,2016,101,"Action,Adventure,Animation",162578,4302938,313297.0,0.059518809169118114,60000000.0,76249438
tt4110568,Dil Dhadakne Do,Dil Dhadakne Do,2015,170,"Comedy,Drama,Romance",155285,4110568,338065.0,0.059568734640973786,13000000.0,22000000
tt0339291,A Series of Unfortunate Events,A Series of Unfortunate Events,2004,108,"Adventure,Comedy,Family",27706,339291,11774.0,0.05972349581396186,140000000.0,209073645
tt0822847,Priest,Priest,2011,87,"Action,Adventure,Fantasy",86835,822847,38321.0,0.059865378296288685,60000000.0,78309131
tt1615147,Margin Call,Margin Call,2011,107,"Drama,Thriller",90439,1615147,50839.0,0.06010214043178841,3500000.0,19504039
tt1612774,Rubber,Rubber,2010,82,"Comedy,Fantasy,Horror",81132,1612774,45649.0,0.06014918442528849,500000.0,98017
tt2769896,Solan og Ludvig - Jul i Flåklypa,Solan og Ludvig - Jul i Flåklypa,2013,76,"Animation,Family",115925,2769896,230731.0,0.06035293122975205,,12345881
tt0337909,Calendar Girls,Calendar Girls,2003,108,"Comedy,Drama",7155,337909,8696.0,0.06081592264398683,10000000.0,96542059
tt0465502,Igor,Igor,2008,87,"Animation,Comedy,Family",64116,465502,14248.0,0.060971224208820285,25000000.0,30700000
tt0385726,Glory Road,Glory Road,2006,118,"Biography,Drama,Sport",42730,385726,9918.0,0.06115563316451156,,42647449
tt0310775,Sympathy for Mr. Vengeance,Boksuneun naui geot,2002,129,"Crime,Drama,Thriller",27592,310775,4689.0,0.06133755356703385,4000000.0,1954937
tt1244754,Conviction,Conviction,2010,107,"Biography,Crime,Drama",80939,1244754,45094.0,0.061619138284648045,12500000.0,6732980
tt6908274,Mirage,Durante la tormenta,2018,128,"Drama,Fantasy,Mystery",200200,6908274,529216.0,0.06176151658397622,,17325485
tt1844048,"Supermenedzher, ili Motyga sudby","Supermenedzher, ili Motyga sudby",2011,82,Comedy,171743,1844048,67958.0,0.06216469805565017,,404117
tt5311514,Your Name.,Kimi no na wa.,2016,106,"Animation,Drama,Fantasy",163134,5311514,372058.0,0.062220643244450646,,357986087
tt0261289,Serving Sara,Serving Sara,2002,102,"Comedy,Romance",5529,261289,12771.0,0.06226227562383635,29000000.0,16930185
tt1924429,Trance,Trance,2013,101,"Crime,Drama,Mystery",101741,1924429,68727.0,0.06226467815208203,20000000.0,24261569
tt0295297,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets,2002,161,"Adventure,Family,Fantasy",5816,295297,672.0,0.0623558235225683,100000000.0,876688482
tt0221799,An American Rhapsody,An American Rhapsody,2001,106,Drama,4737,221799,37920.0,0.06242261146072925,,850225
tt1634122,Johnny English Reborn,Johnny English Reborn,2011,101,"Action,Adventure,Comedy",90522,1634122,58233.0,0.06262538641846571,45000000.0,160078586
tt1032846,"4 Months, 3 Weeks and 2 Days","4 luni, 3 saptamâni si 2 zile",2007,113,Drama,55069,1032846,2009.0,0.06271465431240053,852510.0,1185783
tt0968264,The Conspirator,The Conspirator,2010,122,"Crime,Drama,History",88950,968264,60309.0,0.06298288566595323,25000000.0,15478800
tt0903657,Love & Mercy,Love & Mercy,2014,121,"Biography,Drama,Music",134881,903657,271714.0,0.06356881020181904,,28641776
tt1666801,The DUFF,The Duff,2015,101,"Comedy,Romance",126548,1666801,272693.0,0.06385259504172047,8500000.0,43528634
tt1245112,[Rec]²,[Rec]²,2009,85,"Horror,Thriller",74750,1245112,10664.0,0.06399281361255527,5600000.0,18469680
tt1562899,Jinn,Jinn,2014,97,"Fantasy,Horror,Thriller",136974,1562899,52653.0,0.0641053880590352,,149337
tt1270286,To Save a Life,To Save a Life,2009,120,Drama,141952,1270286,41144.0,0.06419580157273319,500000.0,3824868
tt3678782,Badlapur,Badlapur,2015,134,"Action,Crime,Drama",134180,3678782,323517.0,0.06441321134650035,3700000.0,11480000
tt3619772,Hate Story 2,Hate Story 2,2014,130,"Drama,Thriller",156589,3619772,282346.0,0.06454759577288349,2300000.0,4600000
tt5969846,Sous le même toit,Sous le même toit,2017,97,"Comedy,Family",183973,5969846,426962.0,0.06481849227950487,,4855506
tt0266437,Demobbed,DMB,2000,90,Comedy,170591,266437,64266.0,0.06513668225698621,,35000
tt10521814,K-12,K-12,2019,96,"Fantasy,Horror,Musical",205992,10521814,616584.0,0.06517320994158293,6000000.0,359377
tt1121096,Seventh Son,Seventh Son,2014,102,"Action,Adventure,Fantasy",119655,1121096,68737.0,0.06551473837835686,95000000.0,114178613
tt0367085,Soul Plane,Soul Plane,2004,86,Comedy,8363,367085,12657.0,0.0656398128830259,16000000.0,14822346
tt0420223,Stranger Than Fiction,Stranger Than Fiction,2006,113,"Comedy,Drama,Fantasy",46976,420223,1262.0,0.0663122951140005,30000000.0,53653224
tt0478970,Ant-Man,Ant-Man,2015,117,"Action,Adventure,Comedy",122900,478970,102899.0,0.06636547919303737,130000000.0,519311965
tt0492956,The Game Plan,The Game Plan,2007,110,"Comedy,Family,Sport",55250,492956,13680.0,0.06637187075396234,22000000.0,147880543
tt0457419,Mr. Magorium's Wonder Emporium,Mr. Magorium's Wonder Emporium,2007,93,"Comedy,Family,Fantasy",55999,457419,2284.0,0.06649920900360695,,69474661
tt0134847,Pitch Black,Pitch Black,2000,109,"Action,Horror,Sci-Fi",3300,134847,2787.0,0.06688397634275167,23000000.0,53187659
tt0814314,Seven Pounds,Seven Pounds,2008,123,Drama,64716,814314,11321.0,0.06695243446955512,55000000.0,168167691
tt6193408,A Shaun the Sheep Movie: Farmageddon,A Shaun the Sheep Movie: Farmageddon,2019,86,"Adventure,Animation,Comedy",208110,6193408,422803.0,0.06705768624094177,,42880428
tt7458762,Le chant du loup,Le chant du loup,2019,115,"Action,Adventure,Sci-Fi",199470,7458762,484468.0,0.06744116356171648,,12652790
tt7844450,The World Before Your Feet,The World Before Your Feet,2018,95,Documentary,195761,7844450,502138.0,0.06797556704026508,,312789
tt6915100,Pope Francis: A Man of His Word,Pope Francis: A Man of His Word,2018,96,"Biography,Documentary",187753,6915100,505205.0,0.06811124632454224,,2423465
tt3253930,Marshland,La isla mínima,2014,105,"Action,Adventure,Crime",115629,3253930,236735.0,0.06819992193198843,4000000.0,5169755
tt1961175,American Assassin,American Assassin,2017,111,"Action,Thriller",177607,1961175,415842.0,0.0682762294494107,33000000.0,67200000
tt2555958,Arrambam,Arrambam,2013,157,"Action,Drama,Mystery",157553,2555958,188540.0,0.06870390376597524,9200000.0,21000000
tt0457400,Land of the Lost,Land of the Lost,2009,102,"Action,Adventure,Comedy",69278,457400,18162.0,0.06886598214120143,100000000.0,68688831
tt2017020,The Smurfs 2,The Smurfs 2,2013,105,"Adventure,Animation,Comedy",104076,2017020,77931.0,0.06891315270911136,105000000.0,347434178
tt1210166,Moneyball,Moneyball,2011,133,"Biography,Drama,Sport",89492,1210166,60308.0,0.06900638255177483,50000000.0,110206216
tt0413099,Evan Almighty,Evan Almighty,2007,96,"Comedy,Family,Fantasy",53993,413099,2698.0,0.06946143023703444,175000000.0,174440724
tt0338337,Paycheck,Paycheck,2003,119,"Action,Mystery,Sci-Fi",7163,338337,9620.0,0.06958673567207074,60000000.0,95427515
tt1252512,Captive,Plennyy,2008,80,"Action,Drama",159873,1252512,55608.0,0.06977441342903512,,124300
tt0816692,Interstellar,Interstellar,2014,169,"Adventure,Drama,Sci-Fi",109487,816692,157336.0,0.06981206605530266,165000000.0,701729206
tt0349683,King Arthur,King Arthur,2004,126,"Action,Adventure,Drama",8640,349683,9477.0,0.06981753926273171,120000000.0,203567857
tt6320628,Spider-Man: Far from Home,Spider-Man: Far from Home,2019,129,"Action,Adventure,Sci-Fi",201773,6320628,429617.0,0.06984055003349865,160000000.0,1131927996
tt0455538,How to Lose Friends & Alienate People,How to Lose Friends & Alienate People,2008,110,"Biography,Comedy,Drama",62113,455538,13092.0,0.06993961674511051,27000000.0,17286299
tt0375611,Black,Black,2005,122,Drama,35828,375611,31977.0,0.06994764683943644,,733094
tt0377818,The Dukes of Hazzard,The Dukes of Hazzard,2005,104,Comedy,34520,377818,6519.0,0.06995655953839319,50000000.0,110803676
tt0924129,Crossing Over,Crossing Over,2009,113,"Crime,Drama",68552,924129,15577.0,0.07020809278456042,25000000.0,1037335
tt1715873,10 Years,10 Years,2011,110,"Comedy,Drama,Romance",98230,1715873,58547.0,0.07034546419429588,,203373
tt3469046,Despicable Me 3,Despicable Me 3,2017,89,"Adventure,Animation,Comedy",172547,3469046,324852.0,0.07037135960061125,80000000.0,1031552585
tt9426210,Weathering with You,Tenki no ko,2019,112,"Animation,Drama,Fantasy",204158,9426210,568160.0,0.07045001219535807,,186965409
tt0373051,Journey to the Center of the Earth,Journey to the Center of the Earth,2008,93,"Action,Adventure,Family",60514,373051,88751.0,0.07053064498244199,45000000.0,101702060
tt1945084,Everly,Everly,2014,92,"Action,Thriller",126575,1945084,277355.0,0.07057149690971165,,358156
tt0785006,Hotel for Dogs,Hotel for Dogs,2007,100,"Comedy,Family",66304,785006,15189.0,0.07068485828065718,35000000.0,117000198
tt0144084,American Psycho,American Psycho,2000,101,"Comedy,Crime,Drama",3535,144084,1359.0,0.0708089270590726,7000000.0,34266564
tt6133466,The First Purge,The First Purge,2018,97,"Action,Horror,Sci-Fi",188303,6133466,442249.0,0.071057441031537,13000000.0,137056262
tt0167203,I Dreamed of Africa,I Dreamed of Africa,2000,114,"Adventure,Biography,Drama",3579,167203,21311.0,0.07110750748297234,34000000.0,14400327
tt2404217,The Fighter Pilot,Eien no 0,2013,144,"Action,Drama,Mystery",132366,2404217,248087.0,0.07114834392966574,,84500000
tt2771800,Rigor Mortis,Geung see,2013,103,"Action,Horror",114680,2771800,210911.0,0.07114903110477255,,7865
tt0456470,The Bow,Hwal,2005,90,"Drama,Romance",48001,456470,1963.0,0.07121415850240354,950000.0,2032404
tt0212338,Meet the Parents,Meet the Parents,2000,108,"Comedy,Romance",3948,212338,1597.0,0.0712773919585602,55000000.0,330444045
tt2328900,Mary Queen of Scots,Mary Queen of Scots,2018,124,"Biography,Drama,History",190947,2328900,457136.0,0.07136779425302142,25000000.0,37807625
tt0280707,Gosford Park,Gosford Park,2001,131,"Comedy,Drama,Mystery",5013,280707,5279.0,0.07142504009067763,19800000.0,87754044
tt0800039,Forgetting Sarah Marshall,Forgetting Sarah Marshall,2008,111,"Comedy,Drama,Romance",58998,800039,9870.0,0.07194786750703175,30000000.0,105173115
tt1422136,A Lonely Place to Die,A Lonely Place to Die,2011,99,"Action,Adventure,Crime",93578,1422136,81390.0,0.07233725125736012,4000000.0,25345000
tt1401152,Unknown,Unknown,2011,113,"Action,Mystery,Thriller",84601,1401152,48138.0,0.07258551330661789,30000000.0,130786397
tt0431021,The Possession,The Possession,2012,92,"Horror,Mystery,Thriller",96490,431021,77883.0,0.07265205638742245,14000000.0,85446075
tt1600524,Heartbeats,Les amours imaginaires,2010,101,"Drama,Romance",81456,1600524,51241.0,0.07279946449166308,,62985
tt1666185,All Eyez on Me,All Eyez on Me,2017,139,"Biography,Drama,Music",164546,1666185,402529.0,0.07280659817598156,40000000.0,44922302
tt2088871,The Hijack That Went South,Kaappari,2013,93,"Comedy,Crime,Drama",107692,2088871,211233.0,0.0730878590957258,1800000.0,532269
tt0837562,Hotel Transylvania,Hotel Transylvania,2012,91,"Adventure,Animation,Comedy",97225,837562,76492.0,0.07331596691537356,85000000.0,358375603
tt1386697,Suicide Squad,Suicide Squad,2016,123,"Action,Adventure,Fantasy",135536,1386697,297761.0,0.07334115719581935,175000000.0,746846894
tt0361089,Valiant,Valiant,2005,76,"Adventure,Animation,Comedy",36397,361089,14175.0,0.07336487711287287,35000000.0,61746888
tt0146309,Thirteen Days,Thirteen Days,2000,145,"Drama,History,Thriller",4033,146309,11973.0,0.07342665480233157,80000000.0,34566746
tt0264150,View from the Top,View from the Top,2003,87,"Comedy,Romance",6252,264150,11523.0,0.07346023993178452,30000000.0,19526014
tt6288694,Acts of Vengeance,Acts of Vengeance,2017,87,"Action,Drama,Thriller",179821,6288694,445954.0,0.07349033307946062,10000000.0,320705
tt0805570,The Midnight Meat Train,The Midnight Meat Train,2008,98,"Horror,Mystery,Thriller",60941,805570,10185.0,0.07353332376942412,15000000.0,3533227
tt4765284,Pitch Perfect 3,Pitch Perfect 3,2017,93,"Comedy,Music",143387,4765284,353616.0,0.07399235978409024,45000000.0,184724494
tt9356952,The Death of Dick Long,The Death of Dick Long,2019,100,"Comedy,Crime,Drama",205130,9356952,565383.0,0.07443631456739264,,36586
tt0318761,Thumbsucker,Thumbsucker,2005,96,"Comedy,Drama",36537,318761,1546.0,0.07452306033079836,,1919197
tt0313300,The Blue Butterfly,The Blue Butterfly,2004,97,"Adventure,Drama",170319,313300,25379.0,0.0745945234959966,12500000.0,1775619
tt1275863,Love Aaj Kal,Love Aaj Kal,2009,128,"Comedy,Drama,Romance",184221,1275863,19663.0,0.07467283484935627,12500000.0,20794985
tt0265208,The Girl Next Door,The Girl Next Door,2004,109,"Comedy,Drama,Romance",7346,265208,10591.0,0.07468760220974835,21000000.0,31635150
tt4608574,Essex Boys: Law of Survival,Essex Boys: Law of Survival,2015,88,"Action,Crime,Drama",142921,4608574,353500.0,0.07476178129284772,60000.0,37500
tt0339147,Highwaymen,Highwaymen,2004,80,"Action,Crime,Horror",8846,339147,29979.0,0.07481607656743616,,371396
tt1023490,Il Divo,Il divo,2008,110,"Biography,Drama",66744,1023490,8832.0,0.07482050443768107,7275000.0,11260366
tt3385516,X-Men: Apocalypse,X-Men: Apocalypse,2016,144,"Action,Adventure,Sci-Fi",122924,3385516,246655.0,0.0750819568916653,178000000.0,543934787
tt0804529,Sleep Dealer,Sleep Dealer,2008,90,"Drama,Romance,Sci-Fi",72630,804529,20764.0,0.07511911794231807,2500000.0,107559
tt1034325,Phoebe in Wonderland,Phoebe in Wonderland,2008,96,Drama,69574,1034325,19079.0,0.07523909481360258,,73
tt1758595,Diana,Diana,2013,113,"Biography,Drama,Romance",107987,1758595,118289.0,0.07530891143314233,15000000.0,21766271
tt2582784,Flower,Flower,2017,90,"Comedy,Drama",171581,2582784,421471.0,0.07533346432392751,,327231
tt0780536,In Bruges,In Bruges,2008,107,"Comedy,Crime,Drama",57669,780536,8321.0,0.07541297849836226,15000000.0,34533783
